        tauB              sizeBin_x            sizeBin_y            clust_size               r                  all_XX               all_YY               all_XY               all_YX             all_press           all_num_dens             A_XX                 A_YY                 A_XY                 A_YX               A_press             A_num_dens              B_XX                 B_YY                 B_XY                 B_YX               B_press             B_num_dens     
    2.100000000          5.016308000          5.016308000             29422             79.185996283       928225.771685754     910575.006011898     -16726.509102089     -16726.509102089      618.635103677         0.550406027        327777.603271204     305793.175153075     -5033.944915636      -5033.944915636       213.154752244         0.265109993        600448.168414550     604781.830858823     -11692.564186453     -11692.564186453      405.480351432         0.285296033     
    2.100000000          5.016308000          5.016308000             29422             82.231611524       546125.281079016     557344.805733257     -2675.296480743      -2675.296480743       357.235617004         0.511506639        210338.206388554     218619.812930312      -409.619579969       -409.619579969       138.870173765         0.304961553        335787.074690462     338724.992802945     -2265.676900774      -2265.676900774       218.365443239         0.206545086     
    2.100000000          5.016308000          5.016308000             29422             85.277226766       320658.060533640     312110.891081858      -683.344869695       -683.344869695       197.402445683         0.490410669        128346.273214277     124819.104141487      981.866471600        981.866471600         78.979008886         0.313837871        192311.787319362     187291.786940371     -1665.211341295      -1665.211341295       118.423436797         0.176572798     
    2.100000000          5.016308000          5.016308000             29422             88.322842008       159121.305526139     153323.866450713       9.324397393          9.324397393          94.052213210         0.459356361        74538.533111320      74428.551182143       410.400807943        410.400807943         44.842056239         0.319683130        84582.772414819      78895.315268570       -401.076410550       -401.076410550        49.210156972         0.139673232     
    2.100000000          5.016308000          5.016308000             29422             91.368457249       90304.211103862      84259.789418592       -246.542299438       -246.542299438        50.765975021         0.462397173        57668.683167649      53438.225443934       244.651828638        244.651828638         32.311648051         0.325713732        32635.527936213      30821.563974658       -491.194128075       -491.194128075        18.454326970         0.136683441     
    2.100000000          5.016308000          5.016308000             29422             94.414072491       87713.343410972      87414.529283057       715.381015727        715.381015727         49.260123288         0.481552878        55352.540016448      55793.410156446       578.525849506        578.525849506         31.263231399         0.341474996        32360.803394524      31621.119126612       136.855166221        136.855166221         17.996891889         0.140077881     
    2.100000000          5.016308000          5.016308000             29422             97.459687733       67146.901742777      69620.160987683       4295.125045624       4295.125045624        37.248692061         0.444477378        49722.288402851      52855.726904317       4225.349871103       4225.349871103        27.937259368         0.326821601        17424.613339925      16764.434083366        69.775174521         69.775174521         9.311432694          0.117655777     
    2.100000000          5.016308000          5.016308000             29422            100.505302974       67363.429985947      70327.854772329       400.661710381        400.661710381         36.346546544         0.451390912        48219.914631807      49945.528543765       168.388588087        168.388588087         25.912859014         0.316765552        19143.515354140      20382.326228564       232.273122294        232.273122294         10.433687530         0.134625360     
    2.100000000          5.016308000          5.016308000             29422            103.550918216       77278.934930945      77932.100910507       2797.969273565       2797.969273565        39.748235275         0.460452613        53644.212213812      52781.300888431       2566.183845852       2566.183845852        27.254674973         0.318065709        23634.722717133      25150.800022076       231.785427713        231.785427713         12.493560302         0.142386904     
    2.100000000          5.016308000          5.016308000             29422            106.596533457       79971.099780893      80287.687265520       1954.727158710       1954.727158710        39.851329789         0.471475684        54361.429444635      54809.437520853       838.977516146        838.977516146         27.147367723         0.324263867        25609.670336258      25478.249744667       1115.749642564       1115.749642564        12.703962066         0.147211817     
    2.100000000          5.016308000          5.016308000             29422            109.642148699       79252.962936882      80870.684806434       235.530278224        235.530278224         38.696098833         0.469794544        55136.770168525      53597.481575431       -64.565209434        -64.565209434         26.277139019         0.336879421        24116.192768357      27273.203231003       300.095487658        300.095487658         12.418959814         0.132915123     
    2.100000000          5.016308000          5.016308000             29422            112.687763941       79354.153679756      75318.451893682      -2772.594883971      -2772.594883971        36.354702804         0.443761057        57134.706604893      51303.109196600      -2617.037065081      -2617.037065081        25.487542229         0.309786585        22219.447074863      24015.342697083       -155.557818889       -155.557818889        10.867160575         0.133974472     
    2.100000000          5.016308000          5.016308000             29422            115.733379182       83629.271813812      81166.230583822       1751.921044818       1751.921044818        37.701111009         0.453432290        57963.998317737      60387.094857677       738.261359111        738.261359111         27.075785667         0.318454968        25665.273496075      20779.135726144       1013.659685707       1013.659685707        10.625325342         0.134977321     
    2.100000000          5.016308000          5.016308000             29422            118.778994424       86958.353653611      84644.147708344       -657.702682012       -657.702682012        38.238684761         0.456361800        61307.658007930      59637.857438209       725.433724841        725.433724841         26.950641172         0.327118712        25650.695645681      25006.290270135      -1383.136406853      -1383.136406853        11.288043589         0.129243088     
    2.100000000          5.016308000          5.016308000             29422            121.824609666       84768.541002898      89038.424878969      -2960.904861946      -2960.904861946        37.749407904         0.463921195        61898.321420695      65397.782558746      -3290.544941644      -3290.544941644        27.647640756         0.334040636        22870.219582203      23640.642320222       329.640079699        329.640079699         10.101767147         0.129880559     
    2.100000000          5.016308000          5.016308000             29422            124.870224907       87630.413411197      88909.512814136       562.321005369        562.321005369         37.396243511         0.449924405        59893.132857018      58786.444663719        -0.691464200         -0.691464200         25.139754364         0.313506647        27737.280554179      30123.068150417       563.012469569        563.012469569         12.256489147         0.136417757     
    2.100000000          5.016308000          5.016308000             29422            127.915840149       94230.793765873      92133.823111457       733.275336467        733.275336467         38.526133541         0.456447711        67322.184241689      63792.916471536       627.699876480        627.699876480         27.104704551         0.323317129        26908.609524184      28340.906639921       105.575459987        105.575459987         11.421428989         0.133130582     
    2.400000000          5.016308000          5.016308000             29209             3.045615242        193544.597194174     185832.135810243      2007.217197118       2007.217197118       6509.396851181        1.956027285        75498.092168873      68840.572579866       205.114376562        205.114376562        2476.582162481        0.720641631        118046.505025302     116991.563230377      1802.102820556       1802.102820556       4032.814688700        1.235385654     
    2.400000000          5.016308000          5.016308000             29209             6.091230483        582242.087563216     562683.823444597     12113.866245603      12113.866245603       6548.264097035        1.967466041        161284.004935734     149638.894460968      6214.231016056       6214.231016056       1778.285598649        0.537621534        420958.082627481     413044.928983629      5899.635229547       5899.635229547       4769.978498386        1.429844507     
    2.400000000          5.016308000          5.016308000             29209             9.136845725        971024.658494916     925472.700654514      7134.953388036       7134.953388036       6508.071193589        1.935437524        331110.031471310     315587.883001721      1792.985391719       1792.985391719       2219.225904972        0.658872349        639914.627023605     609884.817652793      5341.967996317       5341.967996317       4288.845288617        1.276565175     
    2.400000000          5.016308000          5.016308000             29209             12.182460967      1334258.125195682    1298780.542529658     22603.963217171      22603.963217171       6454.004356414        1.931515665        431164.194584242     418621.234213978      5175.891267616       5175.891267616       2082.961760762        0.622595151        903093.930611440     880159.308315680     17428.071949555      17428.071949555       4371.042595651        1.308920514     
    2.400000000          5.016308000          5.016308000             29209             15.228076208      1753261.853525567    1694109.652208336     36422.692856999      36422.692856999       6572.273612670        1.956027285        573087.426386427     560570.672172367     15088.748734105      15088.748734105       2161.273072703        0.636757420       1180174.427139140    1133538.980035969     21333.944122893      21333.944122893       4411.000539967        1.319269865     
    2.400000000          5.016308000          5.016308000             29209             18.273691450      2153863.980981218    2036040.055310851     35053.978205433      35053.978205433       6535.539566459        1.943548642        679382.541891673     638598.306200208      4812.328657832       4812.328657832       2055.826554959        0.614573166       1474481.439089546    1397441.749110643     30241.649547601      30241.649547601       4479.713011500        1.328975476     
    2.400000000          5.016308000          5.016308000             29209             21.319306691      2515795.744096517    2441057.015367208     48854.314818058      48854.314818058       6542.334173432        1.940189007        884735.101739191     859057.352613545     13551.709423712      13551.709423712       2301.555748999        0.686325363       1631060.642357326    1581999.662753663     35302.605394346      35302.605394346       4240.778424433        1.253863644     
    2.400000000          5.016308000          5.016308000             29209             24.364921933      2995503.748437407    2848174.075985683     55010.760393863      55010.760393863       6684.440508229        2.004070060       1040735.746302296     986340.322574268     14364.443598716      14364.443598716       2318.722865150        0.690900866       1954768.002135111    1861833.753411416     40646.316795147      40646.316795147       4365.717643079        1.313169195     
    2.400000000          5.016308000          5.016308000             29209             27.410537175      3296316.780129748    3153666.056496097     64717.581508752      64717.581508752       6509.980606783        1.949971473       1105033.638912372    1081071.089913513     20304.925854023      20304.925854023       2206.439885117        0.652009095       2191283.141217377    2072594.966582584     44412.655654729      44412.655654729       4303.540721666        1.297962378     
    2.400000000          5.016308000          5.016308000             29209             30.456152416      3746782.746640926    3589888.174280307     90330.356379454      90330.356379454       6625.451755344        1.974088479       1300879.916114917    1256935.313329541     31848.208672240      31848.208672240       2309.859823949        0.693549841       2445902.830526009    2332952.860950766     58482.147707215      58482.147707215       4315.591931395        1.280538638     
    2.400000000          5.016308000          5.016308000             29209             33.501767658      4033573.606982407    3877159.667748076     92103.126668843      92103.126668843       6463.496294650        1.970734257       1356732.730180377    1290038.810623667     40523.639147476      40523.639147476       2162.555284403        0.658545527       2676840.876802030    2587120.857124410     51579.487521368      51579.487521368       4300.941010247        1.312188730     
    2.400000000          5.016308000          5.016308000             29209             36.547382900      4284093.434539739    4100077.235244375     96839.574396707      96839.574396707       6254.640195208        1.970947402       1533028.262541181    1437538.374695067     29913.267358356      29913.267358356       2216.060028306        0.690801398       2751065.171998559    2662538.860549308     66926.307038351      66926.307038351       4038.580166903        1.280146003     
    2.400000000          5.016308000          5.016308000             29209             39.592998141      4479516.451684442    4319082.789981144     97871.519880077      97871.519880077       6038.701819685        1.967008491       1530869.336550415    1505098.033390530     33491.575347953      33491.575347953       2083.661407665        0.678089459       2948647.115134028    2813984.756590614     64379.944532123      64379.944532123       3955.040412020        1.288919032     
    2.400000000          5.016308000          5.016308000             29209             42.638613383      4320705.433262290    4214795.394427063     41675.429212170      41675.429212170       5424.195097380        1.986530634       1472862.265203946    1444312.505527782     20822.975914744      20822.975914744       1853.825031365        0.668531743       2847843.168058344    2770482.888899282     20852.453297426      20852.453297426       3570.370066015        1.317998892     
    2.400000000          5.016308000          5.016308000             29209             45.684228625      4082030.373177974    4028594.072180699     71191.843443644      71191.843443644       4798.730403256        1.953660646       1429430.755212356    1411357.060181102     24281.645044375      24281.645044375       1680.779938803        0.669758889       2652599.617965618    2617237.011999597     46910.198399269      46910.198399269       3117.950464452        1.283901757     
    2.400000000          5.016308000          5.016308000             29209             48.729843866      3958354.662621230    3908313.235130569     56406.704740203      56406.704740203       4354.107823911        1.950492403       1370282.050499388    1359931.542266086     18014.169417937      18014.169417937       1511.140996381        0.678576528       2588072.612121842    2548381.692864482     38392.535322266      38392.535322266       2842.966827530        1.271915875     
    2.400000000          5.016308000          5.016308000             29209             51.775459108      3754225.488184313    3752385.462988048     33048.333576429      33048.333576429       3903.013247754        1.911312148       1211299.717579325    1210669.271467337     13331.715326580      13331.715326580       1259.286928734        0.635370904       2542925.770604988    2541716.191520712     19716.618249848      19716.618249848       2643.726319021        1.275941243     
    2.400000000          5.016308000          5.016308000             29209             54.821074350      3920808.630923379    3887950.943715204     30217.118365871      30217.118365871       3828.106964828        1.857000340       1269739.851283198    1287783.787343410      4822.842757195       4822.842757195       1253.780957162        0.624556080       2651068.779640181    2600167.156371795     25394.275608676      25394.275608676       2574.326007666        1.232444259     
    2.400000000          5.016308000          5.016308000             29209             57.866689591      3930736.976910520    3872896.691702393     47748.629473103      47748.629473103       3618.805210436        1.764041677       1399046.337797002    1372662.301731088     23549.545370143      23549.545370143       1285.333742264        0.610273093       2531690.639113518    2500234.389971305     24199.084102960      24199.084102960       2333.471468172        1.153768583     
    2.400000000          5.016308000          5.016308000             29209             60.912304833      3762535.239912849    3756157.205599198     29803.377706923      29803.377706923       3307.864950658        1.603185656       1271537.913664779    1263495.169050988     21553.097651862      21553.097651862       1115.293269919        0.537621534       2490997.326248070    2492662.036548210      8250.280055061       8250.280055061       2192.571680738        1.065564121     
    2.400000000          5.016308000          5.016308000             29209             63.957920074      3255219.816226247    3217416.360670478     10412.127064991      10412.127064991       2708.740472317        1.325779726       1074425.037147526    1086478.078385398      625.530974432        625.530974432        904.318667979         0.459503200       2180794.779078720    2130938.282285080      9786.596090560       9786.596090560       1804.421804339        0.866276525     
    2.400000000          5.016308000          5.016308000             29209             67.003535316      2670433.489113833    2629107.223077875      7157.521250910       7157.521250910       2114.656513829        1.081361473        894139.183415559     884617.140879927      4742.134129161       4742.134129161       709.770686171         0.360719842       1776294.305698275    1744490.082197948      2415.387121750       2415.387121750       1404.885827657        0.720641631     
    2.400000000          5.016308000          5.016308000             29209             70.049150558      2224801.248646335    2194357.306423184     12509.509503794      12509.509503794       1684.989222275        0.883071967        689281.356633031     687816.428237996      662.744814320        662.744814320        525.076187380         0.296645074       1535519.892013304    1506540.878185189     11846.764689474      11846.764689474       1159.913034894        0.586426894     
    2.400000000          5.016308000          5.016308000             29209             73.094765799      1860460.874802187    1831748.349187772     14307.855653913      14307.855653913       1347.902572582        0.711880031        643889.647092747     629234.486864902     11239.953960663      11239.953960663       464.775204024         0.254816544       1216571.227709441    1202513.862322869      3067.901693250       3067.901693250       883.127368559         0.457063487     
    2.400000000          5.016308000          5.016308000             29209             76.140381041      1361064.285593387    1352555.607474147     29144.046660556      29144.046660556       950.217427827         0.614191167        523893.880713235     529865.546100247      1523.415227431       1523.415227431       368.990725139         0.280833133        837170.404880152     822690.061373900     27620.631433125      27620.631433125       581.226702688         0.333358034     
    2.400000000          5.016308000          5.016308000             29209             79.185996283       830317.039913608     830105.894938660     -7912.043327987      -7912.043327987       558.622732222         0.540313006        303185.144261063     307920.438163112      495.087745413        495.087745413        205.596696459         0.292024713        527131.895652546     522185.456775548     -8407.131073400      -8407.131073400       353.026035763         0.248288293     
    2.400000000          5.016308000          5.016308000             29209             82.231611524       540330.833691377     525881.988302870     14669.568252923      14669.568252923       345.174010492         0.529635988        221426.688600069     222159.693662473      6205.190774273       6205.190774273       143.605936270         0.336687914        318904.145091308     303722.294640397      8464.377478650       8464.377478650       201.568074222         0.192948074     
    2.400000000          5.016308000          5.016308000             29209             85.277226766       267196.848885273     273063.674096160      3252.062302451       3252.062302451       168.542954376         0.484171347        105679.843228131     107658.659094463      -820.326019704       -820.326019704        66.554375036         0.323196853        161517.005657141     165405.015001697      4072.388322155       4072.388322155       101.988579340         0.160974494     
    2.400000000          5.016308000          5.016308000             29209             88.322842008       210365.380630186     207020.333900640      8111.354301474       8111.354301474       125.641404428         0.474407356        83763.541257097      88678.520070276       2927.687302167       2927.687302167        51.908491387         0.329917806        126601.839373089     118341.813830365      5183.666999307       5183.666999307        73.732913041         0.144489550     
    2.400000000          5.016308000          5.016308000             29209             91.368457249       114216.342121919     117723.078299259      5694.210566839       5694.210566839        67.451655486         0.457744119        70857.586097664      70994.844074412       3668.304452492       3668.304452492        41.252932479         0.331530048        43358.756024255      46728.234224847       2025.906114348       2025.906114348        26.198723007         0.126214071     
    2.400000000          5.016308000          5.016308000             29209             94.414072491       85973.325897297      97591.721015571      -1487.621884544      -1487.621884544        51.633339132         0.476489822        55184.528766944      57579.348757826      -1636.101748411      -1636.101748411        31.718323439         0.329661199        30788.797130354      40012.372257745       148.479863867        148.479863867         19.915015693         0.146828623     
    2.400000000          5.016308000          5.016308000             29209             97.459687733       71476.740935435      67694.806388975      -3755.675095342      -3755.675095342        37.903556649         0.445022081        54588.031457029      51261.671186548      -2400.875778761      -2400.875778761        28.828307780         0.318106359        16888.709478406      16433.135202428      -1354.799316581      -1354.799316581        9.075248870          0.126915722     
    2.400000000          5.016308000          5.016308000             29209            100.505302974       66336.103611848      69757.738281783      -1348.696322070      -1348.696322070        35.924867484         0.431329094        44945.311764724      46202.381486453      -1280.376795312      -1280.376795312        24.060374489         0.305678758        21390.791847124      23555.356795331       -68.319526758        -68.319526758         11.864492996         0.125650336     
    2.400000000          5.016308000          5.016308000             29209            103.550918216       68910.596226871      67753.126564112      -1281.362080047      -1281.362080047        34.998425065         0.449696768        50120.296316816      49337.274644235      -1076.580094808      -1076.580094808        25.470243846         0.319602259        18790.299910054      18415.851919878       -204.781985239       -204.781985239        9.528181219          0.130094509     
    2.400000000          5.016308000          5.016308000             29209            106.596533457       68767.855206876      70170.912592865        81.040710578         81.040710578         34.549710241         0.443624800        49728.572533267      49638.980842332       558.115118287        558.115118287         24.709591361         0.312327774        19039.282673609      20531.931750533       -477.074407710       -477.074407710        9.840118880          0.131297026     
    2.400000000          5.016308000          5.016308000             29209            109.642148699       74011.089201229      76675.204881514       1595.929119446       1595.929119446        36.415431517         0.435478276        54196.296086605      51680.879890233       778.336188957        778.336188957         25.586687060         0.312229707        19814.793114624      24994.324991280       817.592930489        817.592930489         10.828744456         0.123248569     
    2.400000000          5.016308000          5.016308000             29209            112.687763941       77515.515308363      79666.971957080       798.707733715        798.707733715         36.944632758         0.459273890        57292.898273140      56659.646119892       1233.123852644       1233.123852644        26.783740209         0.333760964        20222.617035223      23007.325837188       -434.416118929       -434.416118929        10.160892548         0.125512926     
    2.400000000          5.016308000          5.016308000             29209            115.733379182       79793.601709136      82070.763465658       -303.405934762       -303.405934762        37.030539736         0.436502931        58516.002298740      60739.500439174      -1339.967313421      -1339.967313421        27.282692074         0.312506815        21277.599410397      21331.263026485       1036.561378658       1036.561378658        9.747847662          0.123996116     
    2.400000000          5.016308000          5.016308000             29209            118.778994424       84531.164770656      83702.688205881      -2193.479175174      -2193.479175174        37.488039038         0.468840443        58344.944952898      58229.537816704      -3492.452158052      -3492.452158052        25.976631240         0.328901375        26186.219817759      25473.150389177       1298.972982877       1298.972982877        11.511407798         0.139939068     
    2.400000000          5.016308000          5.016308000             29209            121.824609666       80490.770315220      81357.652279445       479.361835577        479.361835577         35.152113105         0.446980252        60662.944810392      61582.664209728       1376.690067454       1376.690067454        26.550715824         0.318837226        19827.825504828      19774.988069717       -897.328231877       -897.328231877        8.601397281          0.128143027     
    2.400000000          5.016308000          5.016308000             29209            124.870224907       86406.512736278      84365.130914319      -2162.697356066      -2162.697356066        36.174355044         0.454160981        61267.639488106      62365.753276184      -1108.527457421      -1108.527457421        26.189115181         0.329181980        25138.873248172      21999.377638135      -1054.169898645      -1054.169898645        9.985239863          0.124979001     
    2.400000000          5.016308000          5.016308000             29209            127.915840149       99068.495431157      97327.108903162       -347.373299879       -347.373299879        40.599784477         0.480841203        70216.009698746      68941.701658646      -2537.664236746      -2537.664236746        28.767309272         0.346883723        28852.485732410      28385.407244516       2190.290936867       2190.290936867        11.832475206         0.133957481     
    2.700000000          5.016308000          5.016308000             30250             3.045615242        192270.192898058     182081.329364284     -2766.956657637      -2766.956657637       6423.173611495        1.921711017        78166.920757204      74945.329725924      -1610.479156359      -1610.479156359       2627.120522862        0.789274168        114103.272140854     107135.999638360     -1156.477501279      -1156.477501279       3796.053088634        1.132436849     
    2.700000000          5.016308000          5.016308000             30250             6.091230483        553458.468166509     541062.376978879      1795.494992595       1795.494992595       6259.978470932        1.898833505        184731.402496351     184406.288131466     -1018.928221101      -1018.928221101       2111.237996416        0.629131583        368727.065670158     356656.088847413      2814.423213697       2814.423213697       4148.740474517        1.269701922     
    2.700000000          5.016308000          5.016308000             30250             9.136845725        922948.460899867     915682.615292249     12025.783802445      12025.783802445       6309.495705267        1.928574270        288137.683921959     273194.507605289      1439.206947454       1439.206947454       1926.282600969        0.583376559        634810.776977907     642488.107686961     10586.576854991      10586.576854991       4383.213104298        1.345197712     
    2.700000000          5.016308000          5.016308000             30250             12.182460967      1286743.227872769    1281728.016523696      2482.195983411       2482.195983411       6295.739141188        1.951124961        404704.646814750     399228.440901731      1157.710553689       1157.710553689       1970.570244177        0.612790503        882038.581058018     882499.575621965      1324.485429722       1324.485429722       4325.168897010        1.338334458     
    2.700000000          5.016308000          5.016308000             30250             15.228076208      1672909.094546544    1658160.019608669     -2791.732207335      -2791.732207335       6350.547831741        1.967466041        538207.784468679     528569.235589415      5776.444671133       5776.444671133       2033.767015789        0.629131583       1134701.310077864    1129590.784019255     -8568.176878468      -8568.176878468       4316.780815952        1.338334458     
    2.700000000          5.016308000          5.016308000             30250             18.273691450      2016953.090844479    1998656.625942594      6799.310915899       6799.310915899       6263.669993441        1.918591356        651661.959379568     636504.686890630      1853.150022863       1853.150022863       2009.321457477        0.614573166       1365291.131464911    1362151.939051964      4946.160893036       4946.160893036       4254.348535964        1.304018190     
    2.700000000          5.016308000          5.016308000             30250             21.319306691      2430902.752350213    2406518.069433276     -2357.193298420      -2357.193298420       6384.701158049        1.966586137        844904.240482514     838315.797389058     -6426.845822946      -6426.845822946       2221.608853349        0.683685650       1585998.511867699    1568202.272044217      4069.652524525       4069.652524525       4163.092304700        1.282900486     
    2.700000000          5.016308000          5.016308000             30250             24.364921933      2792590.925407438    2743298.484252806      6038.267072073       6038.267072073       6332.368849007        1.935437524        892521.741336491     854429.685269491      636.726348155        636.726348155        1998.295120431        0.610829573       1900069.184070947    1888868.798983315      5401.540723918       5401.540723918       4334.073728576        1.324607951     
    2.700000000          5.016308000          5.016308000             30250             27.410537175      3109978.361261004    3138485.145727752     17364.599567279      17364.599567279       6306.586743411        1.945934265       1091312.629804458    1112111.191419765     -10152.064145242     -10152.064145242      2223.920079793        0.686325363       2018665.731456546    2026373.954307986     27516.663712522      27516.663712522       4082.666663617        1.259608902     
    2.700000000          5.016308000          5.016308000             30250             30.456152416      3573734.879618125    3556353.862038647     -3801.576135134      -3801.576135134       6438.895716919        1.979506837       1244358.150992001    1226097.120782184      1441.764903550       1441.764903550       2230.968567801        0.682713124       2329376.728626125    2330256.741256462     -5243.341038684      -5243.341038684       4207.927149118        1.296793712     
    2.700000000          5.016308000          5.016308000             30250             33.501767658      3902215.539738589    3886656.401184311     -19904.629124116     -19904.629124116      6363.929003961        1.956027285       1305285.316845835    1317760.314345926     -5887.695704764      -5887.695704764       2143.169934962        0.656911419       2596930.222892755    2568896.086838386     -14016.933419352     -14016.933419352      4220.759068999        1.299115866     
    2.700000000          5.016308000          5.016308000             30250             36.547382900      4242955.396981314    4258695.451559652      7951.353340987       7951.353340987       6342.281093412        1.979899472       1472708.584725166    1481550.510094413     14381.258651231      14381.258651231       2203.894506598        0.692293410       2770246.812256147    2777144.941465239     -6429.905310243      -6429.905310243       4138.386586814        1.287606062     
    2.700000000          5.016308000          5.016308000             30250             39.592998141      4207950.903584544    4214247.080878407     53074.398590895      53074.398590895       5780.368090148        1.969753792       1434057.521323038    1436817.488098319     20057.553179154      20057.553179154       1970.354333379        0.668480904       2773893.382261506    2777429.592780088     33016.845411741      33016.845411741       3810.013756769        1.301272889     
    2.700000000          5.016308000          5.016308000             30250             42.638613383      3970207.790727334    3931591.779538840     40916.195840993      40916.195840993       5021.486536616        1.952214366       1427885.473132150    1394821.752718266     16078.377907455      16078.377907455       1793.792186878        0.707931902       2542322.317595184    2536770.026820574     24837.817933538      24837.817933538       3227.694349738        1.244282464     
    2.700000000          5.016308000          5.016308000             30250             45.684228625      3759492.823013639    3713219.581854980     29153.015640332      29153.015640332       4421.303495633        1.969043800       1350022.499538806    1337772.038702076      9277.637012726       9277.637012726       1590.259967682        0.701708518       2409470.323474833    2375447.543152904     19875.378627606      19875.378627606       2831.043527950        1.267335283     
    2.700000000          5.016308000          5.016308000             30250             48.729843866      3680191.858333015    3688461.619526420     47433.704572332      47433.704572332       4078.462721021        1.957134261       1288386.210338637    1304156.245848372      5167.980955442       5167.980955442       1434.941647344        0.669720717       2391805.647994378    2384305.373678048     42265.723616890      42265.723616890       2643.521073678        1.287413544     
    2.700000000          5.016308000          5.016308000             30250             51.775459108      3725607.783364638    3681075.153258437     18828.111090661      18828.111090661       3851.056330426        1.914431808       1287705.660048368    1276721.986456327      6048.545085755       6048.545085755       1333.357375561        0.649929321       2437902.123316271    2404353.166802111     12779.566004906      12779.566004906       2517.698954865        1.264502487     
    2.700000000          5.016308000          5.016308000             30250             54.821074350      3805989.351402104    3769068.395882093     57669.826889271      57669.826889271       3713.538756595        1.868765917       1248772.354603510    1240167.626053302     13827.077633629      13827.077633629       1220.159025761        0.614751432       2557216.996798594    2528900.769828791     43842.749255642      43842.749255642       2493.379730834        1.254014485     
    2.700000000          5.016308000          5.016308000             30250             57.866689591      3693646.917299989    3651377.082472697     75291.886902784      75291.886902784       3406.132610768        1.732507809       1178676.941266368    1158703.104264353     18316.572137505      18316.572137505       1083.921086859        0.600998426       2514969.976033621    2492673.978208343     56975.314765279      56975.314765279       2322.211523909        1.131509382     
    2.700000000          5.016308000          5.016308000             30250             60.912304833      3448789.704109889    3432139.415659761     53885.548430266      53885.548430266       3027.279600568        1.551271302       1244765.254888039    1233281.158274889     15202.302305652      15202.302305652       1090.221861794        0.550820099       2204024.449221850    2198858.257384872     38683.246124614      38683.246124614       1937.057738774        1.000451202     
    2.700000000          5.016308000          5.016308000             30250             63.957920074      3152964.222186170    3085415.304476843     79096.636427875      79096.636427875       2610.706154915        1.320757833       1086849.796334183    1037037.709661582     25423.993750451      25423.993750451       888.827965748         0.467036040       2066114.425851987    2048377.594815261     53672.642677425      53672.642677425       1721.878189166        0.853721793     
    2.700000000          5.016308000          5.016308000             30250             67.003535316      2696594.247015718    2657132.718319281     55531.835061211      55531.835061211       2136.278257937        1.092534212        855520.046545544     846790.552234846     15189.633277307      15189.633277307       679.266825517         0.354335420       1841074.200470173    1810342.166084435     40342.201783904      40342.201783904       1457.011432419        0.738198792     
    2.700000000          5.016308000          5.016308000             30250             70.049150558      2373548.150516157    2367239.552845944     33769.234493064      33769.234493064       1807.623801163        0.909762398        872295.267486392     876483.947965957     15112.892418739      15112.892418739       666.795294501         0.331723926       1501252.883029765    1490755.604879987     18656.342074324      18656.342074324       1140.828506662        0.578038473     
    2.700000000          5.016308000          5.016308000             30250             73.094765799      1965429.433485920    1950374.201892937     67100.628128604      67100.628128604       1429.529442579        0.765179767        640728.953849527     641472.585800352     18575.365597255      18575.365597255       468.089062406         0.268689078       1324700.479636393    1308901.616092585     48525.262531349      48525.262531349       961.440380173         0.496490688     
    2.700000000          5.016308000          5.016308000             30250             76.140381041      1410191.399562010    1435984.296225984     37561.696778336      37561.696778336       996.633963255         0.658312083        450524.467618176     473097.602262523     17802.236218303      17802.236218303       323.421047203         0.282934129        959666.931943833     962886.693963461     19759.460560033      19759.460560033       673.212916052         0.375377954     
    2.700000000          5.016308000          5.016308000             30250             79.185996283       984095.848114669     969781.795549241      8431.037498500       8431.037498500       657.350874179         0.562517651        390778.144925303     393566.318028015      6379.956389297       6379.956389297       263.880146258         0.294716185        593317.703189366     576215.477521227      2051.081109203       2051.081109203       393.470727921         0.267801465     
    2.700000000          5.016308000          5.016308000             30250             82.231611524       512629.160353061     517485.726298586      8021.275151812       8021.275151812       333.487723425         0.541938046        174652.318584731     186061.538361021     -1045.825401836      -1045.825401836       116.776919273         0.325680809        337976.841768329     331424.187937565      9067.100553649       9067.100553649       216.710804151         0.216257237     
    2.700000000          5.016308000          5.016308000             30250             85.277226766       377869.721698092     375229.369189904      7848.651673184       7848.651673184       234.941366835         0.509752565        131933.868564638     128782.382737311      -638.192416264       -638.192416264        81.334625387         0.323196853        245935.853133455     246446.986452593      8486.844089448       8486.844089448       153.606741447         0.186555712     
    2.700000000          5.016308000          5.016308000             30250             88.322842008       259545.513502871     256014.923880022     -1566.687164220      -1566.687164220       155.193949302         0.478621635        121450.011854147     111960.306848587      3449.551756499       3449.551756499        70.261149888         0.328713727        138095.501648724     144054.617031435     -5016.238920719      -5016.238920719        84.932799414         0.149907908     
    2.700000000          5.016308000          5.016308000             30250             91.368457249       161328.179551615     160907.328278149     -5840.293427087      -5840.293427087        93.711187258         0.469376753        88075.276858405      83899.858347448      -3166.179645202      -3166.179645202        50.013092001         0.332111680        73252.902693210      77007.469930701      -2674.113781885      -2674.113781885        43.698095257         0.137265073     
    2.700000000          5.016308000          5.016308000             30250             94.414072491       98029.744024391      95494.487038132      -3194.463292448      -3194.463292448        54.434667279         0.449486857        52232.041019167      53571.984299872      -1617.576121920      -1617.576121920        29.760650041         0.320097649        45797.703005224      41922.502738260      -1576.887170529      -1576.887170529        24.674017238         0.129389208     
